client_id,clnt_age,clnt_tenure_yr,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,tenure_segment,age_segment,bal_category
84464,41,8,U,2,30395.72,1,4,new,middle,bajo
84480,58,12,F,2,36141.56,2,5,long_tenure,middle,bajo
84596,44,21,F,2,45777.19,6,9,long_tenure,middle,medio
84624,46,20,U,2,86439.87,1,4,long_tenure,middle,medio
84658,41,4,M,2,85191.7,6,9,new,middle,medio
84976,38,6,U,2,73417.36,6,9,new,middle,medio
85097,65,11,M,3,657489.4,4,7,long_tenure,old,alto
85515,75,28,F,2,45766.9,1,4,long_tenure,old,medio
85793,63,6,U,2,62159.88,3,6,new,old,medio
86035,54,22,F,3,125739.87,0,3,long_tenure,middle,medio
86499,21,5,U,2,36656.0,2,5,new,young,bajo
86616,30,5,U,2,38001.13,6,9,new,young,medio
86699,27,23,M,2,32339.26,2,5,long_tenure,young,bajo
86780,61,30,M,2,30461.48,0,3,long_tenure,old,bajo
86877,28,4,U,2,40308.74,1,4,new,young,medio
87162,63,26,M,3,2189968.42,6,9,long_tenure,old,alto
87218,27,5,U,2,54924.77,6,9,new,young,medio
87300,27,5,U,2,44234.56,1,4,new,young,medio
87424,29,14,F,2,35989.0,0,3,long_tenure,young,bajo
87449,28,9,M,4,440089.83,6,9,new,young,alto
88378,61,3,U,2,240872.67,6,9,new,old,alto
88723,66,3,F,3,196777.77,5,9,new,old,alto
88759,73,23,M,2,75154.45,2,5,long_tenure,old,medio
88986,45,6,U,2,52646.41,1,4,new,middle,medio
89039,70,18,F,2,24093.76,1,4,long_tenure,old,bajo
89052,49,15,M,2,43000.55,0,3,long_tenure,middle,medio
89108,44,15,F,2,156971.33000000002,3,6,long_tenure,middle,alto
89116,23,18,M,2,115852.67,4,7,long_tenure,young,medio
89257,49,7,U,2,30011.88,0,3,new,middle,bajo
89604,32,6,U,4,103123.7,6,9,new,young,medio
89645,32,12,F,2,101009.18,2,5,long_tenure,young,medio
89693,35,11,M,3,84456.48,5,8,long_tenure,middle,medio
89812,49,16,M,2,32609.05,5,8,long_tenure,middle,bajo
89959,38,10,F,2,101858.64,4,7,long_tenure,middle,medio
90324,45,14,F,2,165488.26,0,3,long_tenure,middle,alto
90360,32,12,F,2,79842.73,6,9,long_tenure,young,medio
90383,22,21,F,2,29584.71,0,3,long_tenure,young,bajo
90596,48,4,F,2,325687.11,5,8,new,middle,alto
91110,69,5,U,2,25168.1,3,6,new,old,bajo
91254,32,11,M,2,100693.72,4,7,long_tenure,young,medio
91443,35,13,U,2,30371.12,4,7,long_tenure,middle,bajo
91633,66,13,F,2,215699.98,3,6,long_tenure,old,alto
92066,38,16,F,2,50041.94,3,6,long_tenure,middle,medio
92137,24,6,U,3,63038.48,4,7,new,young,medio
92665,35,5,U,3,87511.85,5,8,new,middle,medio
92808,47,5,U,2,54410.67,0,3,new,middle,medio
92864,28,4,U,2,29388.53,0,3,new,young,bajo
93127,44,8,U,2,63226.31,4,7,new,middle,medio
93137,67,27,M,3,255008.2,3,6,long_tenure,old,alto
93370,34,13,M,3,94987.29,5,8,long_tenure,middle,medio
93480,65,25,F,2,234362.03,6,9,long_tenure,old,alto
93610,58,9,M,2,52592.73,4,7,new,middle,medio
93751,65,7,U,2,51637.59,5,8,new,old,medio
93870,67,24,F,3,447075.08,3,6,long_tenure,old,alto
93915,53,5,U,2,50251.67,2,5,new,middle,medio
94012,71,16,F,3,1495486.24,5,8,long_tenure,old,alto
94234,40,7,U,2,25821.77,4,7,new,middle,bajo
94510,45,9,M,3,76675.48,6,9,new,middle,medio
94552,67,23,M,4,1516124.85,6,9,long_tenure,old,alto
94662,50,9,F,2,35291.45,3,6,new,middle,bajo
94767,31,6,U,3,34125.23,0,3,new,young,bajo
94778,64,8,U,2,173731.26,4,7,new,old,alto
94914,84,21,M,2,54809.92999999999,4,7,long_tenure,old,medio
95035,43,9,M,2,122439.85,1,4,new,middle,medio
95199,43,5,U,2,39415.49,5,8,new,middle,medio
95453,34,6,U,2,55480.7,0,3,new,middle,medio
96190,56,7,U,2,29765.61,0,3,new,middle,bajo
96548,63,14,F,3,44508.44,1,4,long_tenure,old,medio
96787,53,21,F,2,243856.44,5,8,long_tenure,middle,alto
96845,61,4,U,3,52771.42999999999,1,5,new,old,medio
97147,55,15,M,2,287351.55,6,9,long_tenure,middle,alto
97170,38,16,M,2,28863.99,4,7,long_tenure,middle,bajo
97322,35,5,U,2,31812.06,2,5,new,middle,bajo
97424,26,8,U,2,82149.98,6,9,new,young,medio
97590,57,20,F,3,144610.18,6,9,long_tenure,middle,alto
97723,27,15,M,2,87408.56,4,7,long_tenure,young,medio
97966,40,9,M,2,46556.82,2,5,new,middle,medio
98248,60,6,U,2,262612.85,6,9,new,old,alto
98337,59,4,U,2,33394.7,6,9,new,middle,bajo
98860,29,8,U,2,27295.26,3,6,new,young,bajo
99149,35,12,F,2,87226.92,6,9,long_tenure,middle,medio
99208,47,17,M,2,24854.54,1,4,long_tenure,middle,bajo
99811,38,13,F,2,127989.93,6,9,long_tenure,middle,medio
100118,34,10,M,2,93885.21,3,6,long_tenure,middle,medio
100250,73,15,F,2,116090.3,3,6,long_tenure,old,medio
100503,21,8,M,3,52099.62,6,9,new,young,medio
100888,40,7,U,2,224604.12,3,6,new,middle,alto
100940,47,15,U,2,178212.88,6,9,long_tenure,middle,alto
101143,68,9,M,2,56628.39,4,7,new,old,medio
101220,72,6,U,2,96098.96,2,5,new,old,medio
101246,59,6,M,3,315998.6,4,8,new,middle,alto
101818,46,13,F,2,41108.67999999999,4,7,long_tenure,middle,medio
102859,72,7,U,2,57714.95,2,5,new,old,medio
102884,66,6,F,2,385418.25,2,5,new,old,alto
103515,45,18,F,2,59792.4,1,6,long_tenure,middle,medio
103622,24,4,U,2,44031.67,1,4,new,young,medio
103627,63,11,M,2,307115.78,6,9,long_tenure,old,alto
103669,38,5,M,2,49681.33,6,9,new,middle,medio
104190,24,5,U,2,30677.45,6,9,new,young,bajo
104328,36,8,M,3,125732.44,6,9,new,middle,medio
104643,64,11,M,3,100801.42,5,8,long_tenure,old,medio
104781,39,10,M,2,28228.64,1,4,long_tenure,middle,bajo
104884,83,28,M,3,182794.47,5,8,long_tenure,old,alto
104972,54,15,M,2,45897.02,5,8,long_tenure,middle,medio
105007,35,9,F,2,34897.47,3,6,new,middle,bajo
105026,62,15,F,2,56041.6,6,9,long_tenure,old,medio
105357,82,23,F,2,448385.03,3,6,long_tenure,old,alto
105360,56,5,U,2,49990.47,2,5,new,middle,medio
105623,36,10,U,2,25662.19,6,9,long_tenure,middle,bajo
106102,61,5,U,2,41637.32,0,3,new,old,medio
106137,51,8,F,2,57980.78,3,6,new,middle,medio
106457,91,9,M,2,289064.42,6,9,new,old,alto
106501,53,30,F,2,253179.08,3,6,long_tenure,middle,alto
108335,25,4,U,2,29973.03,6,9,new,young,bajo
108419,62,8,U,2,265422.21,6,9,new,old,alto
108438,28,6,U,2,27972.64,4,7,new,young,bajo
108892,49,4,U,2,30917.58,1,4,new,middle,bajo
109175,38,4,U,2,47264.48,4,7,new,middle,medio
109413,51,21,M,3,2149931.05,2,5,long_tenure,middle,alto
109465,27,5,U,2,52054.67,0,3,new,young,medio
109662,54,17,M,2,177964.89,6,9,long_tenure,middle,alto
109859,67,28,F,2,533338.01,3,6,long_tenure,old,alto
109932,44,12,M,4,118520.54,4,7,long_tenure,middle,medio
110028,62,16,M,2,246589.93,5,8,long_tenure,old,alto
110212,54,21,F,3,72596.48,1,4,long_tenure,middle,medio
110288,47,5,U,3,46136.5,1,4,new,middle,medio
110772,55,6,U,2,50050.5,3,6,new,middle,medio
110890,83,22,F,2,158661.21999999997,0,3,long_tenure,old,alto
111012,30,8,U,2,59543.55,4,7,new,young,medio
111162,33,5,M,2,46694.66,5,8,new,middle,medio
111304,33,8,U,2,99011.94,0,3,new,middle,medio
111477,55,20,F,3,84826.22,5,8,long_tenure,middle,medio
112128,28,10,U,2,82314.39,3,6,long_tenure,young,medio
112766,36,4,U,2,93009.16,0,3,new,middle,medio
113597,31,9,F,2,90741.84,6,9,new,young,medio
113852,25,8,M,2,49981.74,4,7,new,young,medio
113903,69,14,F,2,63151.94,0,3,long_tenure,old,medio
113951,64,12,F,2,33519.11,1,4,long_tenure,old,bajo
113964,53,12,M,2,50369.36,6,9,long_tenure,middle,medio
114459,49,22,U,2,35746.35,5,8,long_tenure,middle,bajo
114541,35,11,M,3,115103.84,3,6,long_tenure,middle,medio
114542,26,22,M,2,35817.09,6,9,long_tenure,young,bajo
114566,49,17,M,4,1207869.8299999998,6,9,long_tenure,middle,alto
114780,28,7,U,2,58839.75,4,7,new,young,medio
115163,38,17,M,2,47596.06,2,5,long_tenure,middle,medio
115570,25,12,F,2,41511.2,1,5,long_tenure,young,medio
115597,54,16,M,2,24678.8,6,9,long_tenure,middle,bajo
115834,43,6,U,2,77246.63,2,5,new,middle,medio
115839,52,15,F,2,45493.92,4,7,long_tenure,middle,medio
115973,30,9,M,2,60878.64,1,4,new,young,medio
116248,43,21,M,2,185805.4,4,7,long_tenure,middle,alto
116345,51,14,F,2,99985.54,0,3,long_tenure,middle,medio
116384,31,4,U,3,66811.1,6,9,new,young,medio
116505,25,4,U,2,38586.87,2,5,new,young,medio
116682,45,11,F,2,52619.65,2,6,long_tenure,middle,medio
116693,61,4,U,2,46047.78,3,6,new,old,medio
117032,59,10,M,2,298122.4,6,9,long_tenure,middle,alto
117276,71,5,U,2,28116.18,1,4,new,old,bajo
117320,58,13,F,2,44851.36,3,6,long_tenure,middle,medio
117457,26,6,U,2,24717.84,6,9,new,young,bajo
117520,26,7,U,2,57780.36,1,4,new,young,medio
117621,35,14,M,2,102118.4,3,6,long_tenure,middle,medio
117883,63,29,M,2,226624.83,5,8,long_tenure,old,alto
117916,28,6,U,3,180578.01,6,9,new,young,alto
117979,67,7,U,2,202254.49,6,9,new,old,alto
118358,72,26,M,3,669465.1000000001,6,9,long_tenure,old,alto
118415,56,29,M,3,607775.8200000001,2,5,long_tenure,middle,alto
118446,55,4,F,2,27797.44,1,4,new,middle,bajo
118576,50,15,M,2,34221.69,0,3,long_tenure,middle,bajo
118723,74,29,F,3,450736.36,5,8,long_tenure,old,alto
118964,21,17,U,2,62100.92,1,4,long_tenure,young,medio
118966,63,6,U,2,77358.67,4,8,new,old,medio
119006,25,6,U,2,36554.67,1,5,new,young,bajo
119599,33,5,U,2,45872.53,5,8,new,middle,medio
119634,34,13,U,2,86417.53,2,5,long_tenure,middle,medio
120089,43,14,F,2,129764.11,0,3,long_tenure,middle,medio
120309,64,16,F,2,91747.33,3,7,long_tenure,old,medio
120351,29,4,U,2,91840.51,6,9,new,young,medio
120660,72,9,M,3,965677.89,3,6,new,old,alto
120830,52,21,F,2,281501.51,6,9,long_tenure,middle,alto
120872,64,15,M,3,187496.06,6,9,long_tenure,old,alto
121029,65,5,U,2,29846.31,2,5,new,old,bajo
121238,29,7,U,2,31603.84,1,4,new,young,bajo
121354,30,5,U,2,35592.44,5,8,new,young,bajo
121536,83,15,M,2,239663.64,1,4,long_tenure,old,alto
121672,40,13,F,2,40925.62,1,4,long_tenure,middle,medio
122093,59,8,M,2,26705.02,2,5,new,middle,bajo
122493,57,6,F,2,209992.95,3,7,new,middle,alto
122526,33,14,M,2,91617.46,4,7,long_tenure,middle,medio
122790,37,8,U,2,25713.03,0,3,new,middle,bajo
123141,23,10,M,2,27011.22,5,8,long_tenure,young,bajo
123311,41,5,U,3,159890.91999999998,2,5,new,middle,alto
123552,47,20,M,2,177890.15000000002,6,9,long_tenure,middle,alto
123853,53,15,F,2,32072.03,0,3,long_tenure,middle,bajo
124118,49,7,U,3,113741.37,4,7,new,middle,medio
124572,51,15,M,2,88213.62,6,9,long_tenure,middle,medio
124614,50,21,M,4,362860.53,4,7,long_tenure,middle,alto
124624,26,5,U,3,72747.26999999999,6,9,new,young,medio
124646,40,10,F,2,45483.69,0,3,long_tenure,middle,medio
124916,25,4,M,4,122076.85,5,8,new,young,medio
125022,45,7,U,2,207836.19,6,9,new,middle,alto
125124,73,16,F,2,41000.57,4,7,long_tenure,old,medio
125273,60,15,F,2,396376.83,6,9,long_tenure,old,alto
125305,33,11,M,2,74182.76999999999,6,9,long_tenure,middle,medio
125679,22,4,U,3,77553.06,4,7,new,young,medio
125750,40,6,U,2,38720.69,0,3,new,middle,medio
126090,73,23,M,3,551843.62,6,9,long_tenure,old,alto
126171,72,15,F,2,248391.88,2,5,long_tenure,old,alto
126259,56,15,F,2,199972.66,0,3,long_tenure,middle,alto
126285,48,15,F,2,185926.18,0,3,long_tenure,middle,alto
126288,56,23,U,3,175637.0,5,8,long_tenure,middle,alto
126309,43,5,U,5,300826.63,5,8,new,middle,alto
126524,51,19,M,3,556338.91,6,9,long_tenure,middle,alto
126758,42,16,F,2,161496.86,6,9,long_tenure,middle,alto
126759,22,14,M,2,83487.35,6,9,long_tenure,young,medio
126853,57,8,F,2,26875.35,2,5,new,middle,bajo
126893,73,35,F,2,49327.7,3,6,long_tenure,old,medio
127331,55,7,U,2,81821.54000000001,6,9,new,middle,medio
127396,56,23,F,2,81633.45,0,4,long_tenure,middle,medio
127477,67,11,F,2,32526.56,4,7,long_tenure,old,bajo
127825,46,7,U,2,49371.3,6,9,new,middle,medio
127921,25,5,U,3,53886.83,1,4,new,young,medio
128147,26,9,M,2,54746.26,6,9,new,young,medio
128230,67,6,U,3,679606.67,5,9,new,old,alto
128801,72,9,M,2,125593.39,0,3,new,old,medio
128919,37,14,F,2,24015.38,3,6,long_tenure,middle,bajo
128983,35,16,F,2,31109.95,2,5,long_tenure,middle,bajo
129549,69,5,U,2,77577.17,5,8,new,old,medio
129659,67,15,M,3,4467812.83,6,9,long_tenure,old,alto
130031,54,17,F,2,32328.41,3,6,long_tenure,middle,bajo
130452,31,25,F,2,31073.21,1,4,long_tenure,young,bajo
130952,45,14,M,2,35887.07,1,4,long_tenure,middle,bajo
131064,28,8,F,3,78022.38,4,7,new,young,medio
131973,49,23,M,3,420269.07,6,9,long_tenure,middle,alto
132547,55,8,F,2,302203.09,0,3,new,middle,alto
133096,43,8,U,2,42900.22,1,4,new,middle,medio
133101,33,6,U,2,56049.17999999999,2,5,new,middle,medio
133340,50,13,F,2,52800.09,1,4,long_tenure,middle,medio
133394,30,6,U,2,43707.92,2,5,new,young,medio
133471,33,6,U,2,33965.1,1,4,new,middle,bajo
133487,64,27,M,2,107434.82,4,7,long_tenure,old,medio
133522,58,3,U,2,28513.9,2,5,new,middle,bajo
133565,30,6,U,2,144291.78999999998,0,3,new,young,alto
133631,27,14,F,2,72227.67,6,9,long_tenure,young,medio
133742,65,13,F,2,161846.71000000002,2,5,long_tenure,old,alto
133779,69,13,M,2,73034.15,1,6,long_tenure,old,medio
134164,40,4,U,2,30632.39,1,4,new,middle,bajo
134207,57,6,U,2,48640.71,2,5,new,middle,medio
134282,95,12,F,2,43471.96,3,6,long_tenure,old,medio
134286,69,9,M,2,95529.96,5,8,new,old,medio
134582,52,11,F,2,50558.26,0,3,long_tenure,middle,medio
134657,50,8,F,2,63041.39,0,3,new,middle,medio
134829,61,7,F,2,378090.54,1,4,new,old,alto
135199,32,4,U,2,45417.28,6,9,new,young,medio
135254,62,16,F,2,94161.15,6,9,long_tenure,old,medio
135842,34,21,M,2,75627.66,4,7,long_tenure,middle,medio
135917,37,9,M,3,31593.57,6,9,new,middle,bajo
135969,82,26,F,2,269488.02,4,7,long_tenure,old,alto
136138,25,4,M,3,69573.76,6,9,new,young,medio
136237,51,12,M,3,285189.97,2,5,long_tenure,middle,alto
136873,44,5,U,2,50678.66,2,5,new,middle,medio
136978,65,9,M,2,380623.0,5,8,new,old,alto
136986,38,12,F,3,85222.01,2,5,long_tenure,middle,medio
137016,46,14,M,2,25073.38,0,3,long_tenure,middle,bajo
137061,31,15,M,2,135171.63,4,7,long_tenure,young,medio
137412,67,20,F,2,58495.2,3,6,long_tenure,old,medio
137555,29,5,U,2,62900.16,6,9,new,young,medio
137781,53,11,M,2,409961.94,2,5,long_tenure,middle,alto
137816,24,7,F,2,24841.84,1,4,new,young,bajo
137933,40,10,F,2,34500.19,6,9,long_tenure,middle,bajo
138002,36,11,M,2,26687.35,1,4,long_tenure,middle,bajo
138093,56,14,F,2,111851.95,5,8,long_tenure,middle,medio
138395,70,15,F,2,436151.11,6,9,long_tenure,old,alto
138686,61,23,F,3,59272.64,6,9,long_tenure,old,medio
138741,54,16,M,2,227433.6,5,8,long_tenure,middle,alto
138790,33,6,F,2,38293.17,2,5,new,middle,medio
139079,59,9,M,3,258003.35,5,8,new,middle,alto
139808,69,15,M,2,104189.58,6,9,long_tenure,old,medio
139872,27,7,U,2,52997.85,6,9,new,young,medio
139979,50,9,M,3,335174.23,6,9,new,middle,alto
139996,33,4,U,2,50240.32,6,9,new,middle,medio
140020,57,23,F,3,744184.88,2,6,long_tenure,middle,alto
140116,48,20,M,3,1041030.95,1,4,long_tenure,middle,alto
140488,19,7,U,2,25485.74,2,5,new,young,bajo
140489,21,5,U,2,36911.03,1,4,new,young,bajo
140683,49,16,F,3,260158.71,2,5,long_tenure,middle,alto
140690,35,17,M,4,427585.75,2,5,long_tenure,middle,alto
141417,38,11,F,4,103985.13,1,4,long_tenure,middle,medio
141591,74,11,M,2,154313.84999999998,6,9,long_tenure,old,alto
141602,25,4,U,3,65739.73,6,9,new,young,medio
141643,30,14,M,2,85129.23999999999,2,5,long_tenure,young,medio
142351,57,17,M,2,43349.66,1,4,long_tenure,middle,medio
142579,38,10,F,2,69790.25,6,9,long_tenure,middle,medio
142667,69,16,M,2,534500.2000000001,6,9,long_tenure,old,alto
142695,63,7,U,2,57311.97,4,7,new,old,medio
142725,67,7,U,3,145314.72999999998,2,5,new,old,alto
143218,30,8,M,2,44048.51,4,7,new,young,medio
143271,51,6,U,2,154084.19,6,9,new,middle,alto
143610,46,5,U,2,25304.8,0,3,new,middle,bajo
143688,46,7,U,2,85853.87,2,5,new,middle,medio
143691,60,12,F,2,55401.83,6,9,long_tenure,old,medio
144169,29,9,M,4,58242.54,6,9,new,young,medio
144244,48,14,M,2,68273.31,1,5,long_tenure,middle,medio
144678,46,5,U,2,51078.88,6,9,new,middle,medio
144773,28,7,U,2,28423.86,6,9,new,young,bajo
145106,60,4,U,2,29587.32,1,4,new,old,bajo
145810,65,18,M,2,43786.1,2,5,long_tenure,old,medio
146072,59,26,F,3,188085.74,5,8,long_tenure,middle,alto
146205,32,29,M,3,105217.61,6,9,long_tenure,young,medio
146317,48,21,F,2,98473.48,0,3,long_tenure,middle,medio
146390,34,14,F,2,54308.07,6,9,long_tenure,middle,medio
146579,26,19,M,3,183804.17,4,7,long_tenure,young,alto
146603,31,6,U,3,30729.62,2,5,new,young,bajo
147033,41,8,U,2,46541.46,0,3,new,middle,medio
147077,79,15,M,2,106565.85,6,9,long_tenure,old,medio
147316,65,15,M,2,761213.7000000001,6,9,long_tenure,old,alto
147852,65,24,F,2,1246143.89,3,6,long_tenure,old,alto
148037,72,21,M,2,61995.51,5,8,long_tenure,old,medio
148076,65,15,M,2,617382.3400000001,4,7,long_tenure,old,alto
148099,29,5,U,2,70876.11,1,4,new,young,medio
148217,41,13,M,3,84753.41,3,6,long_tenure,middle,medio
148347,60,16,F,2,41412.39,6,9,long_tenure,old,medio
148369,48,22,F,2,44267.27,1,4,long_tenure,middle,medio
148391,64,8,U,2,744448.1900000001,1,4,new,old,alto
148445,64,9,M,2,535230.62,6,9,new,old,alto
148448,70,5,U,2,262147.86,6,9,new,old,alto
148850,32,4,M,3,119219.67,3,6,new,young,medio
148954,59,13,F,2,89263.33,3,6,long_tenure,middle,medio
149108,27,5,U,2,49506.07,6,9,new,young,medio
149192,70,22,M,3,295442.16,3,6,long_tenure,old,alto
149265,24,6,F,2,24163.96,5,8,new,young,bajo
149593,30,6,U,2,57234.46,1,4,new,young,medio
149635,48,22,M,2,128928.35,3,6,long_tenure,middle,medio
149685,45,6,U,2,59594.72,2,5,new,middle,medio
150095,26,8,M,2,42303.69,6,9,new,young,medio
151250,57,23,M,2,1083331.0,5,8,long_tenure,middle,alto
151444,31,7,U,2,34814.84,5,8,new,young,bajo
151897,58,33,M,3,329122.13,6,9,long_tenure,middle,alto
152356,44,4,U,4,56447.66,5,8,new,middle,medio
152661,26,5,U,2,64038.27,6,9,new,young,medio
153841,29,6,F,2,52767.4,0,3,new,young,medio
154143,38,6,U,3,36648.38,1,4,new,middle,bajo
154147,65,33,F,3,229251.12,6,9,long_tenure,old,alto
154150,40,19,F,3,76522.39,0,3,long_tenure,middle,medio
154458,42,6,U,2,57851.96,6,9,new,middle,medio
154640,38,15,F,2,148604.08000000002,0,3,long_tenure,middle,alto
154658,48,11,U,2,66119.51999999999,0,3,long_tenure,middle,medio
154782,66,6,F,2,208699.65,6,9,new,old,alto
154809,65,27,M,2,116655.67,0,3,long_tenure,old,medio
155526,66,21,M,2,31732.32,4,7,long_tenure,old,bajo
156105,51,21,U,3,343545.97,6,9,long_tenure,middle,alto
156894,69,5,U,2,143468.91999999998,5,8,new,old,alto
156945,66,28,F,3,134829.61,1,4,long_tenure,old,medio
157106,28,5,F,2,28442.11,6,9,new,young,bajo
157209,63,4,M,2,146564.77000000002,0,3,new,old,alto
157852,59,23,F,2,26384.24,0,4,long_tenure,middle,bajo
157871,35,15,M,2,438104.27,1,4,long_tenure,middle,alto
158047,55,18,M,2,68700.53,6,9,long_tenure,middle,medio
158141,66,13,M,2,125099.89,2,5,long_tenure,old,medio
158201,64,4,F,2,38205.89,5,8,new,old,medio
159268,61,22,M,3,212553.62,5,8,long_tenure,old,alto
159558,60,12,U,2,410092.29,6,9,long_tenure,old,alto
159617,43,12,M,2,26257.65,2,5,long_tenure,middle,bajo
159687,56,28,U,2,271369.13,0,3,long_tenure,middle,alto
159728,52,13,F,2,268991.34,5,8,long_tenure,middle,alto
159823,65,5,M,2,738268.03,3,7,new,old,alto
159875,59,4,M,2,96630.85,5,8,new,middle,medio
159908,64,5,U,2,65018.8,0,4,new,old,medio
159970,34,5,U,2,63821.52,3,6,new,middle,medio
160085,57,19,M,3,263987.48,0,3,long_tenure,middle,alto
160144,70,16,F,3,132107.61,4,7,long_tenure,old,medio
160466,54,20,M,3,847428.9400000001,1,7,long_tenure,middle,alto
160616,49,9,M,2,94940.21,4,7,new,middle,medio
160654,53,20,F,2,75572.14,0,3,long_tenure,middle,medio
160741,22,4,U,2,31005.81,6,9,new,young,bajo
160938,62,13,U,2,50854.72,1,4,long_tenure,old,medio
161074,23,4,F,2,23896.27,3,8,new,young,bajo
161108,40,13,F,2,27123.36,0,3,long_tenure,middle,bajo
161127,48,14,F,2,242884.31,1,4,long_tenure,middle,alto
161440,35,16,F,3,160477.90000000002,3,6,long_tenure,middle,alto
161491,42,13,M,2,125664.23,1,4,long_tenure,middle,medio
161771,37,6,U,2,38336.1,1,4,new,middle,medio
161792,64,7,F,2,29617.99,3,6,new,old,bajo
162127,54,9,M,2,59844.18,6,9,new,middle,medio
162388,25,20,F,2,90077.49,0,3,long_tenure,young,medio
162575,46,20,M,2,249834.71,6,9,long_tenure,middle,alto
162867,43,5,F,2,27471.06,4,7,new,middle,bajo
162894,28,6,U,3,169388.56,6,9,new,young,alto
163907,67,7,U,2,264703.71,6,9,new,old,alto
164324,25,5,F,2,146967.69,4,7,new,young,alto
165301,67,6,U,2,41947.0,6,9,new,old,medio
165428,51,8,M,2,47008.52,0,3,new,middle,medio
165765,28,6,U,3,274322.6,6,9,new,young,alto
165890,49,5,U,2,48838.22,6,9,new,middle,medio
165900,62,5,U,3,150167.51,0,4,new,old,alto
166017,61,5,U,3,40643.15,5,8,new,old,medio
166154,63,15,F,2,23837.06,2,5,long_tenure,old,bajo
166289,75,11,M,2,63796.59,3,6,long_tenure,old,medio
166315,65,14,U,3,314156.24,6,9,long_tenure,old,alto
166702,30,21,F,3,289732.59,3,6,long_tenure,young,alto
166715,68,5,U,2,25045.32,0,3,new,old,bajo
167496,59,7,F,2,60681.44,5,8,new,middle,medio
168266,56,23,M,3,666583.76,2,5,long_tenure,middle,alto
168727,30,11,F,2,573736.92,3,6,long_tenure,young,alto
168940,31,8,U,2,68019.95999999999,6,9,new,young,medio
168989,60,12,F,2,191000.26,4,7,long_tenure,old,alto
169185,34,7,U,2,33347.63,5,8,new,middle,bajo
169560,46,11,M,2,41551.92,2,5,long_tenure,middle,medio
169620,49,21,M,4,71357.01999999999,4,7,long_tenure,middle,medio
169784,25,6,U,3,78860.83,4,7,new,young,medio
170383,26,6,U,3,37245.02,3,6,new,young,bajo
170462,61,18,F,2,43376.46,6,9,long_tenure,old,medio
170507,67,24,M,4,1463656.48,5,8,long_tenure,old,alto
170660,22,4,U,3,89587.83,3,6,new,young,medio
170798,48,21,M,4,615804.56,4,8,long_tenure,middle,alto
170865,33,6,U,2,52452.02,3,6,new,middle,medio
170895,49,4,M,3,51970.32,6,9,new,middle,medio
170896,66,17,F,3,165791.77999999997,4,7,long_tenure,old,alto
171096,59,27,F,2,2235579.8,6,9,long_tenure,middle,alto
171484,44,17,U,3,49978.85,4,7,long_tenure,middle,medio
171492,73,15,M,2,180002.58000000002,6,9,long_tenure,old,alto
171583,44,15,F,2,125100.63,6,9,long_tenure,middle,medio
171597,63,6,U,2,136947.61,1,4,new,old,medio
171971,23,9,M,2,36990.24,0,3,new,young,bajo
172422,66,11,F,2,46031.94,0,3,long_tenure,old,medio
172858,30,4,U,2,42714.58,6,9,new,young,medio
173084,25,9,M,2,34266.399999999994,2,5,new,young,bajo
173122,44,15,F,2,26526.77,4,7,long_tenure,middle,bajo
173784,38,5,U,2,37187.05,2,5,new,middle,bajo
174238,41,15,M,2,60722.05,1,4,long_tenure,middle,medio
174244,37,13,M,2,51706.06,1,4,long_tenure,middle,medio
174360,30,14,F,3,71603.95,2,5,long_tenure,young,medio
174800,51,12,F,3,243961.1,0,3,long_tenure,middle,alto
174806,32,3,U,3,176557.14,6,9,new,young,alto
175033,41,5,U,2,46193.27,0,3,new,middle,medio
175128,49,7,U,3,58011.63,2,5,new,middle,medio
175196,19,5,U,2,35618.6,2,5,new,young,bajo
175625,46,7,U,2,264828.03,6,9,new,middle,alto
175752,69,33,F,4,356141.94,2,5,long_tenure,old,alto
175784,76,26,M,2,242223.95,3,6,long_tenure,old,alto
175907,42,13,F,2,69070.79000000001,4,7,long_tenure,middle,medio
176114,30,4,U,2,57637.17,3,6,new,young,medio
176808,49,5,F,2,307839.53,6,9,new,middle,alto
176963,30,6,U,2,34015.1,1,4,new,young,bajo
